transaction_id,transaction_date,vendor_name,category,amount,transaction_year
7163,2023-07-20,"Delta Airlines",Travel,2453.00,2023
7158,2023-07-20,Expensify,Software,50.00,2023
7161,2023-07-20,"LinkedIn Ads",Marketing,1357.37,2023
7160,2023-07-20,Microsoft,Software,469.00,2023
7159,2023-07-20,"Office Depot","Office Supplies",246.20,2023
7162,2023-07-20,QuickBooks,Software,58.55,2023
7157,2023-07-20,Uber,Travel,276.34,2023
7170,2023-07-21,Amazon,"Office Supplies",181.14,2023
7166,2023-07-21,"American Airlines",Travel,1547.64,2023
7169,2023-07-21,Expensify,Software,50.00,2023
7167,2023-07-21,FedEx,Shipping,104.79,2023
7168,2023-07-21,"Google Ads",Marketing,1964.00,2023
7172,2023-07-21,"LinkedIn Ads",Marketing,950.92,2023
7171,2023-07-21,Notion,Software,16.00,2023
7165,2023-07-21,"Office Depot","Office Supplies",181.80,2023
7177,2023-07-22,Asana,Software,40.05,2023
7180,2023-07-22,DHL,Shipping,154.00,2023
7176,2023-07-22,"Google Ads",Marketing,2531.50,2023
7174,2023-07-22,Mailchimp,Marketing,299.00,2023
7178,2023-07-22,Marriott,Travel,344.00,2023
7173,2023-07-22,Microsoft,Software,255.40,2023
7179,2023-07-22,Notion,Software,16.00,2023
7175,2023-07-22,Stripe,Software,NULL,2023
7182,2023-07-23,"American Airlines",Travel,1170.93,2023
7181,2023-07-23,"Delta Airlines",Travel,1926.55,2023
7184,2023-07-23,Mailchimp,Marketing,299.00,2023
7183,2023-07-23,Salesforce,Software,800.00,2023
7185,2023-07-23,Stripe,Software,59.00,2023
7188,2023-07-24,Amazon,"Office Supplies",1303.73,2023
7187,2023-07-24,"Google Ads",Marketing,1211.00,2023
7186,2023-07-24,"Google Ads",Marketing,3461.55,2023
7192,2023-07-25,Amazon,"Office Supplies",NULL,2023
7189,2023-07-25,Expensify,Software,50.00,2023
7194,2023-07-25,QuickBooks,Software,NULL,2023
7196,2023-07-25,Salesforce,Software,NULL,2023
7193,2023-07-25,Salesforce,Software,800.00,2023
7190,2023-07-25,Uber,Travel,NULL,2023
7191,2023-07-25,Zoom,Software,149.00,2023
7201,2023-07-26,Amazon,"Office Supplies",763.00,2023
7203,2023-07-26,Asana,Software,79.00,2023
7202,2023-07-26,Asana,Software,97.27,2023
7199,2023-07-26,AWS,Software,NULL,2023
7197,2023-07-26,"Google Ads",Marketing,1802.61,2023
7200,2023-07-26,Mailchimp,Marketing,299.00,2023
7198,2023-07-26,Zoom,Software,149.00,2023
7210,2023-07-27,"American Airlines",Travel,1411.21,2023
7204,2023-07-27,AWS,Software,4319.90,2023
7209,2023-07-27,DHL,Shipping,175.00,2023
7206,2023-07-27,"Google Ads",Marketing,3388.74,2023
7208,2023-07-27,"LinkedIn Ads",Marketing,680.49,2023
7211,2023-07-27,"Office Depot","Office Supplies",30.36,2023
7205,2023-07-27,Slack,Software,87.00,2023
7207,2023-07-27,Stripe,Software,NULL,2023
7216,2023-07-28,Amazon,"Office Supplies",1834.52,2023
7214,2023-07-28,DHL,Shipping,171.70,2023
7213,2023-07-28,HubSpot,Marketing,927.00,2023
7212,2023-07-28,Uber,Travel,NULL,2023
7215,2023-07-28,WeWork,Rent,3200.00,2023
7219,2023-07-29,Asana,Software,40.42,2023
7218,2023-07-29,Marriott,Travel,NULL,2023
7217,2023-07-29,Uber,Travel,51.20,2023
7224,2023-07-30,Asana,Software,33.20,2023
7220,2023-07-30,Asana,Software,44.50,2023
7221,2023-07-30,DHL,Shipping,50.78,2023
7225,2023-07-30,DHL,Shipping,158.00,2023
7222,2023-07-30,"LinkedIn Ads",Marketing,1950.00,2023
7226,2023-07-30,"Office Depot","Office Supplies",291.70,2023
7223,2023-07-30,WeWork,Rent,3200.00,2023
7228,2023-07-31,"American Airlines",Travel,1567.17,2023
7229,2023-07-31,DHL,Shipping,175.50,2023
7227,2023-07-31,"Google Ads",Marketing,NULL,2023
7231,2023-07-31,"LinkedIn Ads",Marketing,924.08,2023
7232,2023-07-31,Marriott,Travel,475.99,2023
7230,2023-07-31,Zoom,Software,149.00,2023
7235,2023-08-01,Asana,Software,68.40,2023
7233,2023-08-01,"Office Depot","Office Supplies",218.00,2023
7234,2023-08-01,Slack,Software,87.00,2023
7238,2023-08-02,FedEx,Shipping,57.80,2023
7239,2023-08-02,Slack,Software,87.00,2023
7236,2023-08-02,Staples,"Office Supplies",218.30,2023
7237,2023-08-02,Staples,"Office Supplies",234.40,2023
7240,2023-08-02,Uber,Travel,124.00,2023
7243,2023-08-03,"Delta Airlines",Travel,1594.86,2023
7241,2023-08-03,"Delta Airlines",Travel,2493.21,2023
7242,2023-08-03,Dropbox,Software,15.50,2023
7245,2023-08-03,"LinkedIn Ads",Marketing,996.91,2023
7246,2023-08-03,"Office Depot","Office Supplies",250.77,2023
7244,2023-08-03,Zoom,Software,149.00,2023
7247,2023-08-04,DHL,Shipping,70.00,2023
7248,2023-08-04,Slack,Software,87.00,2023
7252,2023-08-05,Amazon,"Office Supplies",1350.00,2023
7251,2023-08-05,FedEx,Shipping,288.00,2023
7250,2023-08-05,Slack,Software,87.00,2023
7259,2023-08-06,Amazon,"Office Supplies",NULL,2023
7254,2023-08-06,DHL,Shipping,151.81,2023
7256,2023-08-06,Mailchimp,Marketing,299.00,2023
7255,2023-08-06,Notion,Software,16.00,2023
7258,2023-08-06,"Office Depot","Office Supplies",162.59,2023
7257,2023-08-06,Staples,"Office Supplies",84.09,2023
7253,2023-08-06,Uber,Travel,166.97,2023
7261,2023-08-07,Amazon,"Office Supplies",1034.00,2023
7260,2023-08-07,"Google Ads",Marketing,2460.74,2023
7263,2023-08-07,Salesforce,Software,800.00,2023
7262,2023-08-07,Slack,Software,87.00,2023
7264,2023-08-07,Zoom,Software,149.00,2023
7268,2023-08-08,Mailchimp,Marketing,299.00,2023
7267,2023-08-08,QuickBooks,Software,NULL,2023
7265,2023-08-08,Slack,Software,87.00,2023
7269,2023-08-08,Uber,Travel,130.50,2023
7266,2023-08-08,Zoom,Software,149.00,2023
7270,2023-08-09,"Google Ads",Marketing,1770.45,2023
7272,2023-08-09,"Office Depot","Office Supplies",435.17,2023
7271,2023-08-09,Stripe,Software,59.00,2023
7274,2023-08-10,"Google Ads",Marketing,1387.00,2023
7276,2023-08-10,Notion,Software,16.00,2023
7275,2023-08-10,"Office Depot","Office Supplies",159.44,2023
7273,2023-08-10,WeWork,Rent,3200.00,2023
7284,2023-08-11,"American Airlines",Travel,627.00,2023
7282,2023-08-11,Expensify,Software,50.00,2023
7279,2023-08-11,"Google Ads",Marketing,2957.96,2023
7281,2023-08-11,Marriott,Travel,181.72,2023
7278,2023-08-11,Microsoft,Software,255.96,2023
7280,2023-08-11,Stripe,Software,59.00,2023
7283,2023-08-11,WeWork,Rent,3200.00,2023
7286,2023-08-12,Amazon,"Office Supplies",NULL,2023
7289,2023-08-12,Marriott,Travel,291.90,2023
7285,2023-08-12,Slack,Software,87.00,2023
7287,2023-08-12,WeWork,Rent,3200.00,2023
7293,2023-08-13,Dropbox,Software,16.04,2023
7290,2023-08-13,Marriott,Travel,368.79,2023
7291,2023-08-13,Microsoft,Software,NULL,2023
7294,2023-08-13,Microsoft,Software,153.40,2023
7292,2023-08-13,WeWork,Rent,3200.00,2023
7298,2023-08-14,Amazon,"Office Supplies",1187.80,2023
7295,2023-08-14,"American Airlines",Travel,848.08,2023
7300,2023-08-14,Dropbox,Software,NULL,2023
7296,2023-08-14,Expensify,Software,50.00,2023
7297,2023-08-14,Microsoft,Software,307.60,2023
7299,2023-08-14,Staples,"Office Supplies",208.60,2023
7301,2023-08-14,Stripe,Software,59.00,2023
7307,2023-08-15,Amazon,"Office Supplies",1248.11,2023
7308,2023-08-15,"American Airlines",Travel,840.00,2023
7305,2023-08-15,"Delta Airlines",Travel,2187.00,2023
7303,2023-08-15,Salesforce,Software,800.00,2023
7306,2023-08-15,Stripe,Software,59.00,2023
7304,2023-08-15,Uber,Travel,152.85,2023
7311,2023-08-16,"Google Ads",Marketing,1951.00,2023
7309,2023-08-16,"Google Ads",Marketing,3002.00,2023
7310,2023-08-16,WeWork,Rent,3200.00,2023
7315,2023-08-17,Asana,Software,58.40,2023
7313,2023-08-17,AWS,Software,4642.21,2023
7314,2023-08-17,DHL,Shipping,NULL,2023
7312,2023-08-17,WeWork,Rent,3200.00,2023
7318,2023-08-18,Dropbox,Software,19.00,2023
7316,2023-08-18,"Google Ads",Marketing,1669.70,2023
7317,2023-08-18,Microsoft,Software,157.00,2023
7323,2023-08-19,Amazon,"Office Supplies",1531.64,2023
7325,2023-08-19,Asana,Software,43.81,2023
7320,2023-08-19,Dropbox,Software,NULL,2023
7326,2023-08-19,Expensify,Software,NULL,2023
7321,2023-08-19,QuickBooks,Software,82.04,2023
7324,2023-08-19,QuickBooks,Software,112.00,2023
7319,2023-08-19,QuickBooks,Software,125.00,2023
7322,2023-08-19,Uber,Travel,278.80,2023
7332,2023-08-20,DHL,Shipping,152.00,2023
7330,2023-08-20,FedEx,Shipping,126.90,2023
7327,2023-08-20,Slack,Software,87.00,2023
7329,2023-08-20,Stripe,Software,NULL,2023
7331,2023-08-20,Stripe,Software,59.00,2023
7328,2023-08-20,Uber,Travel,NULL,2023
7335,2023-08-21,FedEx,Shipping,NULL,2023
7333,2023-08-21,"Google Ads",Marketing,1417.80,2023
7334,2023-08-21,"Office Depot","Office Supplies",349.46,2023
7337,2023-08-21,Staples,"Office Supplies",269.28,2023
7336,2023-08-21,Uber,Travel,114.00,2023
7342,2023-08-22,"American Airlines",Travel,2223.77,2023
7341,2023-08-22,"American Airlines",Travel,2756.50,2023
7345,2023-08-22,AWS,Software,3362.50,2023
7340,2023-08-22,"Delta Airlines",Travel,2415.40,2023
7343,2023-08-22,Marriott,Travel,515.30,2023
7339,2023-08-22,QuickBooks,Software,158.10,2023
7344,2023-08-22,Salesforce,Software,800.00,2023
7338,2023-08-22,Staples,"Office Supplies",301.20,2023
7349,2023-08-23,Amazon,"Office Supplies",794.05,2023
7351,2023-08-23,Asana,Software,38.77,2023
7348,2023-08-23,Asana,Software,57.30,2023
7350,2023-08-23,AWS,Software,4389.00,2023
7353,2023-08-23,Notion,Software,16.00,2023
7352,2023-08-23,Staples,"Office Supplies",NULL,2023
7347,2023-08-23,Stripe,Software,59.00,2023
7346,2023-08-23,WeWork,Rent,NULL,2023
7355,2023-08-24,Amazon,"Office Supplies",293.00,2023
7357,2023-08-24,Asana,Software,80.21,2023
7358,2023-08-24,AWS,Software,3538.90,2023
7356,2023-08-24,FedEx,Shipping,166.36,2023
7354,2023-08-24,Staples,"Office Supplies",155.80,2023
7363,2023-08-25,DHL,Shipping,NULL,2023
7359,2023-08-25,Marriott,Travel,412.00,2023
7361,2023-08-25,Salesforce,Software,800.00,2023
7362,2023-08-25,Uber,Travel,31.91,2023
7360,2023-08-25,Zoom,Software,149.00,2023
7365,2023-08-26,HubSpot,Marketing,606.34,2023
7368,2023-08-26,QuickBooks,Software,149.00,2023
7367,2023-08-26,Uber,Travel,211.60,2023
7366,2023-08-26,Zoom,Software,149.00,2023
7370,2023-08-27,AWS,Software,813.71,2023
7372,2023-08-27,AWS,Software,3446.10,2023
7373,2023-08-27,QuickBooks,Software,81.00,2023
7374,2023-08-27,Salesforce,Software,NULL,2023
7369,2023-08-27,Staples,"Office Supplies",341.30,2023
7371,2023-08-27,WeWork,Rent,3200.00,2023
7375,2023-08-27,Zoom,Software,149.00,2023
7379,2023-08-28,Amazon,"Office Supplies",395.53,2023
7380,2023-08-28,"American Airlines",Travel,1957.80,2023
7378,2023-08-28,AWS,Software,2045.15,2023
7381,2023-08-28,Dropbox,Software,16.89,2023
7382,2023-08-28,"LinkedIn Ads",Marketing,1771.43,2023
7383,2023-08-28,Mailchimp,Marketing,299.00,2023
7377,2023-08-28,Marriott,Travel,592.82,2023
7386,2023-08-29,Expensify,Software,50.00,2023
7388,2023-08-29,"Google Ads",Marketing,3328.00,2023
7384,2023-08-29,Notion,Software,16.00,2023
7389,2023-08-29,"Office Depot","Office Supplies",150.00,2023
7391,2023-08-29,"Office Depot","Office Supplies",360.63,2023
7390,2023-08-29,"Office Depot","Office Supplies",481.90,2023
7385,2023-08-29,Zoom,Software,149.00,2023
7394,2023-08-30,Dropbox,Software,15.20,2023
7393,2023-08-30,Uber,Travel,NULL,2023
7392,2023-08-30,WeWork,Rent,3200.00,2023
7397,2023-08-31,"Office Depot","Office Supplies",256.30,2023
7396,2023-08-31,"Office Depot","Office Supplies",330.94,2023
7395,2023-08-31,Salesforce,Software,800.00,2023
7399,2023-09-01,"American Airlines",Travel,2243.26,2023
7400,2023-09-01,Expensify,Software,50.00,2023
7398,2023-09-01,FedEx,Shipping,190.05,2023
7401,2023-09-01,Staples,"Office Supplies",303.70,2023
7405,2023-09-02,Asana,Software,88.00,2023
7402,2023-09-02,Dropbox,Software,17.97,2023
7404,2023-09-02,Expensify,Software,50.00,2023
7403,2023-09-02,"Google Ads",Marketing,2480.70,2023
7406,2023-09-02,"Office Depot","Office Supplies",192.74,2023
7409,2023-09-03,Expensify,Software,50.00,2023
7411,2023-09-03,"LinkedIn Ads",Marketing,656.00,2023
7407,2023-09-03,Marriott,Travel,353.15,2023
7408,2023-09-03,WeWork,Rent,3200.00,2023
7410,2023-09-03,Zoom,Software,149.00,2023
7416,2023-09-04,Dropbox,Software,19.66,2023
7419,2023-09-04,FedEx,Shipping,238.00,2023
7412,2023-09-04,"Google Ads",Marketing,NULL,2023
7413,2023-09-04,HubSpot,Marketing,434.37,2023
7415,2023-09-04,Notion,Software,16.00,2023
7417,2023-09-04,Slack,Software,87.00,2023
7414,2023-09-04,Uber,Travel,230.64,2023
7418,2023-09-04,WeWork,Rent,3200.00,2023
7421,2023-09-05,Asana,Software,NULL,2023
7420,2023-09-05,"Google Ads",Marketing,807.21,2023
7423,2023-09-05,"LinkedIn Ads",Marketing,1522.80,2023
7422,2023-09-05,Zoom,Software,149.00,2023
7426,2023-09-06,DHL,Shipping,NULL,2023
7425,2023-09-06,Marriott,Travel,478.80,2023
7424,2023-09-06,QuickBooks,Software,NULL,2023
7427,2023-09-06,WeWork,Rent,NULL,2023
7430,2023-09-07,Amazon,"Office Supplies",NULL,2023
7434,2023-09-07,"Delta Airlines",Travel,2490.68,2023
7433,2023-09-07,DHL,Shipping,86.00,2023
7428,2023-09-07,HubSpot,Marketing,1014.87,2023
7429,2023-09-07,"LinkedIn Ads",Marketing,1815.67,2023
7432,2023-09-07,Marriott,Travel,444.39,2023
7435,2023-09-07,Notion,Software,16.00,2023
7431,2023-09-07,Zoom,Software,149.00,2023
7436,2023-09-08,Amazon,"Office Supplies",NULL,2023
7442,2023-09-08,Amazon,"Office Supplies",158.00,2023
7439,2023-09-08,Amazon,"Office Supplies",572.00,2023
7437,2023-09-08,"American Airlines",Travel,1309.90,2023
7438,2023-09-08,Asana,Software,56.00,2023
7440,2023-09-08,FedEx,Shipping,112.40,2023
7441,2023-09-08,Staples,"Office Supplies",84.90,2023
7446,2023-09-09,Dropbox,Software,15.04,2023
7445,2023-09-09,Notion,Software,16.00,2023
7444,2023-09-09,QuickBooks,Software,62.35,2023
7448,2023-09-09,QuickBooks,Software,129.30,2023
7443,2023-09-09,Salesforce,Software,NULL,2023
7450,2023-09-09,Salesforce,Software,800.00,2023
7447,2023-09-09,Slack,Software,87.00,2023
7451,2023-09-10,"American Airlines",Travel,884.72,2023
7453,2023-09-10,QuickBooks,Software,107.00,2023
7452,2023-09-10,Salesforce,Software,800.00,2023
7454,2023-09-10,Stripe,Software,59.00,2023
7456,2023-09-11,Asana,Software,55.49,2023
7459,2023-09-11,Expensify,Software,50.00,2023
7458,2023-09-11,Salesforce,Software,800.00,2023
7457,2023-09-11,Slack,Software,87.00,2023
7460,2023-09-11,Staples,"Office Supplies",NULL,2023
7455,2023-09-11,Staples,"Office Supplies",111.02,2023
7463,2023-09-12,"American Airlines",Travel,2325.80,2023
7461,2023-09-12,HubSpot,Marketing,870.05,2023
7462,2023-09-12,Stripe,Software,59.00,2023
7464,2023-09-12,WeWork,Rent,3200.00,2023
7465,2023-09-12,Zoom,Software,149.00,2023
7466,2023-09-13,"American Airlines",Travel,1119.00,2023
7467,2023-09-13,DHL,Shipping,189.44,2023
7469,2023-09-13,Expensify,Software,50.00,2023
7470,2023-09-13,Slack,Software,87.00,2023
7468,2023-09-13,Uber,Travel,118.00,2023
7471,2023-09-14,"American Airlines",Travel,1055.30,2023
7473,2023-09-14,WeWork,Rent,NULL,2023
7472,2023-09-14,Zoom,Software,149.00,2023
7478,2023-09-15,Amazon,"Office Supplies",1839.30,2023
7477,2023-09-15,"American Airlines",Travel,1660.73,2023
7474,2023-09-15,Dropbox,Software,20.70,2023
7476,2023-09-15,"Google Ads",Marketing,1114.00,2023
7475,2023-09-15,"Office Depot","Office Supplies",81.24,2023
7480,2023-09-16,Amazon,"Office Supplies",1405.00,2023
7479,2023-09-16,DHL,Shipping,193.38,2023
7484,2023-09-16,Expensify,Software,50.00,2023
7482,2023-09-16,Marriott,Travel,526.70,2023
7483,2023-09-16,Notion,Software,16.00,2023
7481,2023-09-16,Staples,"Office Supplies",365.88,2023
7490,2023-09-17,"American Airlines",Travel,879.60,2023
7492,2023-09-17,Asana,Software,70.00,2023
7486,2023-09-17,"Delta Airlines",Travel,1445.00,2023
7488,2023-09-17,Dropbox,Software,21.00,2023
7489,2023-09-17,"Office Depot","Office Supplies",140.40,2023
7491,2023-09-17,QuickBooks,Software,50.00,2023
7485,2023-09-17,Staples,"Office Supplies",377.26,2023
7487,2023-09-17,Zoom,Software,149.00,2023
7495,2023-09-18,Expensify,Software,50.00,2023
7496,2023-09-18,Marriott,Travel,341.00,2023
7494,2023-09-18,Microsoft,Software,246.99,2023
7497,2023-09-18,Microsoft,Software,379.00,2023
7493,2023-09-18,Salesforce,Software,800.00,2023
7500,2023-09-19,Asana,Software,66.10,2023
7501,2023-09-19,Expensify,Software,50.00,2023
7502,2023-09-19,FedEx,Shipping,171.63,2023
7499,2023-09-19,Mailchimp,Marketing,299.00,2023
7498,2023-09-19,Notion,Software,16.00,2023
7503,2023-09-20,AWS,Software,1783.36,2023
7510,2023-09-20,AWS,Software,2637.73,2023
7507,2023-09-20,DHL,Shipping,214.00,2023
7505,2023-09-20,Microsoft,Software,387.02,2023
7509,2023-09-20,Salesforce,Software,800.00,2023
7508,2023-09-20,Slack,Software,87.00,2023
7504,2023-09-20,Staples,"Office Supplies",216.93,2023
7506,2023-09-20,Uber,Travel,298.94,2023
7511,2023-09-21,"Delta Airlines",Travel,734.00,2023
7514,2023-09-21,DHL,Shipping,197.31,2023
7512,2023-09-21,Microsoft,Software,154.80,2023
7513,2023-09-21,Notion,Software,16.00,2023
7517,2023-09-22,"American Airlines",Travel,2078.72,2023
7515,2023-09-22,"Office Depot","Office Supplies",499.90,2023
7516,2023-09-22,Salesforce,Software,800.00,2023
7518,2023-09-23,Asana,Software,61.53,2023
7520,2023-09-23,AWS,Software,2539.00,2023
7519,2023-09-23,"Delta Airlines",Travel,607.00,2023
7522,2023-09-23,FedEx,Shipping,129.62,2023
7521,2023-09-23,Uber,Travel,187.00,2023
7525,2023-09-24,FedEx,Shipping,186.50,2023
7526,2023-09-24,Slack,Software,NULL,2023
7523,2023-09-24,Uber,Travel,NULL,2023
7524,2023-09-24,WeWork,Rent,3200.00,2023
7528,2023-09-25,AWS,Software,3449.60,2023
7527,2023-09-25,DHL,Shipping,159.34,2023
7529,2023-09-25,"LinkedIn Ads",Marketing,987.40,2023
7530,2023-09-25,Slack,Software,87.00,2023
7537,2023-09-26,"Delta Airlines",Travel,810.60,2023
7534,2023-09-26,FedEx,Shipping,124.00,2023
7532,2023-09-26,FedEx,Shipping,140.00,2023
7536,2023-09-26,"LinkedIn Ads",Marketing,509.00,2023
7533,2023-09-26,Mailchimp,Marketing,299.00,2023
7531,2023-09-26,QuickBooks,Software,80.79,2023
7535,2023-09-26,Uber,Travel,64.00,2023
7539,2023-09-27,"LinkedIn Ads",Marketing,553.05,2023
7541,2023-09-27,"LinkedIn Ads",Marketing,1834.69,2023
7538,2023-09-27,Notion,Software,NULL,2023
7540,2023-09-27,Staples,"Office Supplies",247.95,2023
7545,2023-09-28,Amazon,"Office Supplies",NULL,2023
7546,2023-09-28,DHL,Shipping,NULL,2023
7548,2023-09-28,Expensify,Software,50.00,2023
7542,2023-09-28,"Google Ads",Marketing,1204.00,2023
7547,2023-09-28,Notion,Software,16.00,2023
7544,2023-09-28,"Office Depot","Office Supplies",314.60,2023
7543,2023-09-28,Salesforce,Software,800.00,2023
7549,2023-09-28,Slack,Software,87.00,2023
7557,2023-09-29,Expensify,Software,50.00,2023
7554,2023-09-29,"Google Ads",Marketing,NULL,2023
7555,2023-09-29,HubSpot,Marketing,500.74,2023
7550,2023-09-29,Mailchimp,Marketing,299.00,2023
7551,2023-09-29,Marriott,Travel,418.30,2023
7552,2023-09-29,QuickBooks,Software,NULL,2023
7556,2023-09-29,QuickBooks,Software,110.23,2023
7553,2023-09-29,Salesforce,Software,800.00,2023
7563,2023-09-30,Dropbox,Software,20.00,2023
7559,2023-09-30,HubSpot,Marketing,NULL,2023
7558,2023-09-30,Marriott,Travel,393.66,2023
7562,2023-09-30,Microsoft,Software,240.00,2023
7561,2023-09-30,WeWork,Rent,3200.00,2023
7560,2023-09-30,Zoom,Software,149.00,2023
7569,2023-10-01,Amazon,"Office Supplies",938.00,2023
7568,2023-10-01,"American Airlines",Travel,901.00,2023
7566,2023-10-01,Expensify,Software,50.00,2023
7567,2023-10-01,"Google Ads",Marketing,1776.80,2023
7564,2023-10-01,"LinkedIn Ads",Marketing,519.71,2023
7565,2023-10-01,QuickBooks,Software,105.00,2023
7573,2023-10-02,Asana,Software,39.54,2023
7571,2023-10-02,"LinkedIn Ads",Marketing,629.60,2023
7575,2023-10-02,"Office Depot","Office Supplies",NULL,2023
7570,2023-10-02,Salesforce,Software,800.00,2023
7574,2023-10-02,Staples,"Office Supplies",NULL,2023
7572,2023-10-02,Zoom,Software,149.00,2023
7578,2023-10-03,HubSpot,Marketing,812.25,2023
7576,2023-10-03,Salesforce,Software,800.00,2023
7577,2023-10-03,Uber,Travel,120.40,2023
7585,2023-10-04,Amazon,"Office Supplies",261.00,2023
7584,2023-10-04,DHL,Shipping,NULL,2023
7581,2023-10-04,Expensify,Software,50.00,2023
7582,2023-10-04,"Google Ads",Marketing,2854.62,2023
7586,2023-10-04,HubSpot,Marketing,415.78,2023
7583,2023-10-04,HubSpot,Marketing,947.00,2023
7580,2023-10-04,Notion,Software,16.00,2023
7579,2023-10-04,QuickBooks,Software,102.20,2023
7587,2023-10-05,Amazon,"Office Supplies",1415.10,2023
7588,2023-10-05,AWS,Software,NULL,2023
7591,2023-10-05,Mailchimp,Marketing,299.00,2023
7592,2023-10-05,Marriott,Travel,349.19,2023
7589,2023-10-05,Uber,Travel,159.48,2023
7597,2023-10-06,Amazon,"Office Supplies",807.00,2023
7600,2023-10-06,Amazon,"Office Supplies",1980.50,2023
7599,2023-10-06,"American Airlines",Travel,2111.50,2023
7596,2023-10-06,AWS,Software,2865.28,2023
7593,2023-10-06,Microsoft,Software,294.00,2023
7598,2023-10-06,Notion,Software,16.00,2023
7595,2023-10-06,Uber,Travel,NULL,2023
7594,2023-10-06,WeWork,Rent,3200.00,2023
7601,2023-10-07,Asana,Software,85.30,2023
7604,2023-10-07,Asana,Software,90.00,2023
7602,2023-10-07,DHL,Shipping,180.00,2023
7603,2023-10-07,QuickBooks,Software,79.00,2023
7605,2023-10-07,Stripe,Software,59.00,2023
7607,2023-10-08,DHL,Shipping,NULL,2023
7606,2023-10-08,DHL,Shipping,177.00,2023
7611,2023-10-08,Expensify,Software,50.00,2023
7608,2023-10-08,Staples,"Office Supplies",149.47,2023
7610,2023-10-08,WeWork,Rent,3200.00,2023
7617,2023-10-09,Dropbox,Software,17.98,2023
7616,2023-10-09,Expensify,Software,50.00,2023
7612,2023-10-09,"LinkedIn Ads",Marketing,1694.30,2023
7614,2023-10-09,"Office Depot","Office Supplies",461.00,2023
7615,2023-10-09,Salesforce,Software,NULL,2023
7613,2023-10-09,Staples,"Office Supplies",236.80,2023
7622,2023-10-10,"Delta Airlines",Travel,701.85,2023
7619,2023-10-10,"Delta Airlines",Travel,2403.20,2023
7621,2023-10-10,Expensify,Software,50.00,2023
7620,2023-10-10,"Google Ads",Marketing,NULL,2023
7618,2023-10-10,Stripe,Software,NULL,2023
7625,2023-10-11,"American Airlines",Travel,1650.62,2023
7627,2023-10-11,Asana,Software,45.57,2023
7626,2023-10-11,HubSpot,Marketing,600.00,2023
7624,2023-10-11,Slack,Software,NULL,2023
7623,2023-10-11,Zoom,Software,149.00,2023
7628,2023-10-12,Notion,Software,16.00,2023
7631,2023-10-12,"Office Depot","Office Supplies",48.80,2023
7630,2023-10-12,QuickBooks,Software,85.75,2023
7632,2023-10-12,Stripe,Software,59.00,2023
7629,2023-10-12,Uber,Travel,251.06,2023
7640,2023-10-13,AWS,Software,3661.10,2023
7637,2023-10-13,DHL,Shipping,82.00,2023
7638,2023-10-13,Expensify,Software,NULL,2023
7634,2023-10-13,HubSpot,Marketing,1061.00,2023
7635,2023-10-13,HubSpot,Marketing,1091.57,2023
7639,2023-10-13,Notion,Software,16.00,2023
7636,2023-10-13,WeWork,Rent,3200.00,2023
7633,2023-10-13,Zoom,Software,149.00,2023
7642,2023-10-14,AWS,Software,NULL,2023
7643,2023-10-14,FedEx,Shipping,248.16,2023
7644,2023-10-14,"LinkedIn Ads",Marketing,1169.00,2023
7641,2023-10-14,WeWork,Rent,NULL,2023
7651,2023-10-15,Asana,Software,60.00,2023
7646,2023-10-15,AWS,Software,1787.00,2023
7645,2023-10-15,Dropbox,Software,20.20,2023
7647,2023-10-15,Expensify,Software,50.00,2023
7650,2023-10-15,"LinkedIn Ads",Marketing,1992.00,2023
7649,2023-10-15,Marriott,Travel,571.03,2023
7648,2023-10-15,Stripe,Software,59.00,2023
7658,2023-10-16,"American Airlines",Travel,2780.47,2023
7659,2023-10-16,Expensify,Software,50.00,2023
7656,2023-10-16,"LinkedIn Ads",Marketing,678.00,2023
7657,2023-10-16,"LinkedIn Ads",Marketing,1331.58,2023
7655,2023-10-16,Microsoft,Software,317.00,2023
7654,2023-10-16,Slack,Software,87.00,2023
7653,2023-10-16,Staples,"Office Supplies",363.53,2023
7652,2023-10-16,WeWork,Rent,3200.00,2023
7660,2023-10-17,Amazon,"Office Supplies",1746.14,2023
7663,2023-10-17,"Delta Airlines",Travel,2141.39,2023
7665,2023-10-17,HubSpot,Marketing,731.00,2023
7666,2023-10-17,Microsoft,Software,309.80,2023
7664,2023-10-17,QuickBooks,Software,143.01,2023
7662,2023-10-17,QuickBooks,Software,170.09,2023
7661,2023-10-17,Staples,"Office Supplies",62.30,2023
7670,2023-10-18,HubSpot,Marketing,NULL,2023
7669,2023-10-18,HubSpot,Marketing,1078.00,2023
7667,2023-10-18,WeWork,Rent,NULL,2023
7668,2023-10-18,WeWork,Rent,3200.00,2023
7672,2023-10-19,Asana,Software,90.30,2023
7675,2023-10-19,HubSpot,Marketing,944.53,2023
7673,2023-10-19,Staples,"Office Supplies",131.00,2023
7674,2023-10-19,WeWork,Rent,NULL,2023
7671,2023-10-19,WeWork,Rent,3200.00,2023
7682,2023-10-20,Asana,Software,67.80,2023
7680,2023-10-20,Expensify,Software,50.00,2023
7679,2023-10-20,"Google Ads",Marketing,2249.00,2023
7681,2023-10-20,Mailchimp,Marketing,299.00,2023
7677,2023-10-20,Notion,Software,16.00,2023
7678,2023-10-20,Staples,"Office Supplies",256.00,2023
7684,2023-10-21,Amazon,"Office Supplies",495.20,2023
